order_id,order_date,ship_date,dias_envio,ship_mode,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,sales,quantity,discount,profit,margen_utilidad,nivel_descuento,nivel_rentabilidad,venta_no_rentable,anio,mes,trimestre,row_id,country,postal_code,product_id,prediccion_perdida,probabilidad_perdida,nivel_riesgo_comercial
CA-2016-100468,2016-11-24,2016-12-01,7,Standard Class,AT-10435,Alyssa Tate,Home Office,West,California,Los Angeles,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.0,3.0814,0.31,Bajo,Alta,0,2016,11,4,1504,United States,90045,FUR-FU-10000010,0,0.0033333333333333335,Bajo
CA-2017-116988,2017-06-27,2017-06-29,2,Second Class,PW-19030,Pauline Webber,Corporate,West,Washington,Seattle,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,0.0,40.416,0.32,Bajo,Alta,0,2017,6,2,8734,United States,98105,FUR-FU-10001290,0,0.0033333333333333335,Bajo
CA-2015-168529,2015-10-08,2015-10-12,4,Standard Class,MB-17305,Maria Bertelson,Consumer,West,California,San Francisco,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0.0,62.737,0.43,Bajo,Alta,0,2015,10,4,5509,United States,94122,FUR-FU-10001588,0,0.0033333333333333335,Bajo
CA-2016-114951,2016-06-26,2016-07-03,7,Standard Class,DN-13690,Duane Noonan,Consumer,West,California,San Francisco,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206,0.29,Bajo,Media,0,2016,6,2,3957,United States,94109,FUR-FU-10002364,0,0.0033333333333333335,Bajo
CA-2017-134838,2017-02-19,2017-02-20,1,First Class,ED-13885,Emily Ducich,Home Office,West,California,Los Angeles,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3,0.0,12.0609,0.27,Bajo,Media,0,2017,2,1,3964,United States,90045,FUR-FU-10004018,0,0.0033333333333333335,Bajo
CA-2014-155271,2014-05-04,2014-05-04,0,Same Day,AA-10480,Andrew Allen,Consumer,East,Connecticut,Middletown,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856,0.36,Bajo,Alta,0,2014,5,2,1460,United States,6457,FUR-FU-10001473,0,0.0033333333333333335,Bajo
CA-2014-160276,2014-04-02,2014-04-08,6,Standard Class,AH-10690,Anna Hberlin,Corporate,South,Virginia,Virginia Beach,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,0.0,46.1968,0.26,Bajo,Media,0,2014,4,2,8920,United States,23464,FUR-FU-10003192,0,0.0033333333333333335,Bajo
CA-2016-136329,2016-07-09,2016-07-13,4,Standard Class,JD-15895,Jonathan Doherty,Corporate,East,New York,New York City,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,0.0,14.8752,0.09,Bajo,Baja,0,2016,7,3,1413,United States,10035,FUR-FU-10000723,0,0.0033333333333333335,Bajo
CA-2015-137526,2015-01-13,2015-01-17,4,Standard Class,PB-19150,Philip Brown,Consumer,West,California,Los Angeles,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0.0,38.024,0.49,Bajo,Alta,0,2015,1,1,4858,United States,90004,FUR-FU-10001861,0,0.0033333333333333335,Bajo
CA-2016-158155,2016-05-02,2016-05-06,4,Standard Class,EH-13765,Edward Hooks,Corporate,East,New York,New York City,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,0.0,4.0192,0.3199999999999999,Bajo,Alta,0,2016,5,2,9851,United States,10009,FUR-FU-10000732,0,0.0033333333333333335,Bajo
CA-2016-145583,2016-10-13,2016-10-19,6,Standard Class,LC-16885,Lena Creighton,Consumer,West,California,Roseville,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,0.48,Bajo,Alta,0,2016,10,4,140,United States,95661,FUR-FU-10001706,0,0.0,Bajo
CA-2017-138870,2017-06-19,2017-06-23,4,Standard Class,GA-14515,George Ashbrook,Consumer,West,California,San Francisco,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",50.32,4,0.0,21.1344,0.42,Bajo,Alta,0,2017,6,2,9855,United States,94109,FUR-FU-10002396,0,0.0,Bajo
US-2015-111927,2015-11-14,2015-11-19,5,Standard Class,LS-17230,Lycoris Saunders,Consumer,East,Delaware,Dover,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0.0,26.649,0.35,Bajo,Alta,0,2015,11,4,3832,United States,19901,FUR-FU-10004017,0,0.0,Bajo
US-2017-126053,2017-12-05,2017-12-08,3,First Class,CS-11950,Carlos Soltero,Consumer,East,New York,New York City,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,0.2599999999999999,Bajo,Media,0,2017,12,4,7324,United States,10024,FUR-FU-10001934,0,0.0,Bajo
CA-2017-144904,2017-09-25,2017-10-01,6,Standard Class,KW-16435,Katrina Willman,Consumer,East,New York,New York City,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,20.7328,0.44,Bajo,Alta,0,2017,9,3,365,United States,10009,FUR-FU-10000023,0,0.0,Bajo
CA-2016-142545,2016-10-28,2016-11-03,6,Standard Class,JD-15895,Jonathan Doherty,Corporate,East,New Jersey,Belleville,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0.0,38.024,0.49,Bajo,Alta,0,2016,10,4,302,United States,7109,FUR-FU-10001861,0,0.0,Bajo
US-2016-125969,2016-11-06,2016-11-10,4,Second Class,LS-16975,Lindsay Shagiari,Home Office,West,California,Los Angeles,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,0.1099999999999999,Bajo,Baja,0,2016,11,4,130,United States,90004,FUR-FU-10003773,0,0.0,Bajo
CA-2014-113320,2014-12-12,2014-12-15,3,Second Class,LH-17155,Logan Haushalter,Consumer,West,California,Oakland,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352,0.48,Bajo,Alta,0,2014,12,4,4856,United States,94601,FUR-FU-10001706,0,0.0,Bajo
CA-2017-103611,2017-09-12,2017-09-15,3,First Class,JM-15535,Jessica Myrick,Consumer,West,California,Los Angeles,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0.0,3.0096,0.36,Bajo,Alta,0,2017,9,3,1510,United States,90036,FUR-FU-10004270,0,0.0,Bajo
CA-2015-125934,2015-09-11,2015-09-18,7,Standard Class,SN-20560,Skye Norling,Home Office,East,New Jersey,Paterson,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0.0,3.9248,0.44,Bajo,Alta,0,2015,9,3,8862,United States,7501,FUR-FU-10002107,0,0.0,Bajo
CA-2016-167241,2016-08-15,2016-08-22,7,Standard Class,BD-11320,Bill Donatelli,Consumer,West,California,Los Angeles,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3,0.0,43.6842,0.14,Bajo,Baja,0,2016,8,3,8895,United States,90004,FUR-FU-10004071,0,0.0,Bajo
CA-2015-161711,2015-11-28,2015-12-03,5,Standard Class,MC-17425,Mark Cousins,Corporate,East,New York,New York City,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",68.16,3,0.0,27.9456,0.41,Bajo,Alta,0,2015,11,4,6216,United States,10035,FUR-FU-10000087,0,0.0,Bajo
CA-2015-134075,2015-12-12,2015-12-16,4,Standard Class,HA-14905,Helen Abelman,Consumer,West,California,San Jose,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,166.5,3,0.0,21.645,0.13,Bajo,Baja,0,2015,12,4,6239,United States,95123,FUR-FU-10004597,0,0.0,Bajo
CA-2015-112305,2015-11-20,2015-11-25,5,Standard Class,KB-16405,Katrina Bavinger,Home Office,West,Washington,Seattle,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206,0.29,Bajo,Media,0,2015,11,4,6246,United States,98105,FUR-FU-10002364,0,0.0,Bajo
US-2016-139087,2016-07-17,2016-07-22,5,Second Class,DK-13375,Dennis Kane,Consumer,West,Washington,Seattle,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0.0,4.4712,0.36,Bajo,Alta,0,2016,7,3,6274,United States,98105,FUR-FU-10001847,0,0.0,Bajo
US-2016-139087,2016-07-17,2016-07-22,5,Second Class,DK-13375,Dennis Kane,Consumer,West,Washington,Seattle,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75,5,0.0,10.89,0.44,Bajo,Alta,0,2016,7,3,6276,United States,98105,FUR-FU-10004164,0,0.0,Bajo
CA-2014-127558,2014-11-15,2014-11-18,3,First Class,SS-20410,Shahid Shariari,Consumer,West,California,Los Angeles,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0.0,3.2352,0.32,Bajo,Alta,0,2014,11,4,5018,United States,90008,FUR-FU-10002505,0,0.0,Bajo
CA-2016-142762,2016-05-23,2016-05-27,4,Standard Class,LD-17005,Lisa DeCherney,Consumer,West,California,San Francisco,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0.0,16.302,0.44,Bajo,Alta,0,2016,5,2,1330,United States,94109,FUR-FU-10003691,0,0.0,Bajo
US-2017-123281,2017-04-02,2017-04-07,5,Standard Class,JF-15190,Jamie Frazer,Consumer,West,California,Los Angeles,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0.0,6.5286,0.26,Bajo,Media,0,2017,4,2,1337,United States,90008,FUR-FU-10003724,0,0.0,Bajo
CA-2017-105620,2017-12-25,2017-12-28,3,First Class,JH-15430,Jennifer Halladay,Consumer,South,Florida,Hialeah,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21.0,3,0.2,5.775,0.275,Medio,Media,0,2017,12,4,8957,United States,33012,FUR-FU-10004963,0,0.0,Bajo
CA-2017-108560,2017-07-08,2017-07-15,7,Standard Class,JC-15385,Jenna Caffey,Consumer,West,Washington,Kent,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2,0.0,99.23,0.5,Bajo,Alta,0,2017,7,3,1621,United States,98031,FUR-FU-10002937,0,0.0,Bajo
CA-2016-114307,2016-07-22,2016-07-26,4,Standard Class,MF-17665,Maureen Fritzler,Corporate,East,Maryland,Columbia,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0.0,9.3228,0.34,Bajo,Alta,0,2016,7,3,8759,United States,21044,FUR-FU-10000794,0,0.0,Bajo
CA-2015-140410,2015-11-03,2015-11-07,4,Standard Class,CM-12655,Corinna Mitchell,Home Office,West,California,Los Angeles,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,0.39,Bajo,Alta,0,2015,11,4,1489,United States,90008,FUR-FU-10003347,0,0.0,Bajo
CA-2017-139661,2017-10-30,2017-11-03,4,Standard Class,JW-15220,Jane Waco,Corporate,West,Washington,Vancouver,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2,0.0,3.6632,0.3799999999999999,Bajo,Alta,0,2017,10,4,1494,United States,98661,FUR-FU-10002885,0,0.0,Bajo
CA-2016-133795,2016-12-18,2016-12-24,6,Standard Class,JE-15475,Jeremy Ellison,Consumer,West,California,San Diego,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,0.2799999999999999,Bajo,Media,0,2016,12,4,5024,United States,92037,FUR-FU-10003731,0,0.0,Bajo
CA-2017-107314,2017-11-30,2017-12-03,3,First Class,MZ-17335,Maria Zettner,Home Office,West,California,San Francisco,Furniture,Furnishings,Contemporary Borderless Frame,25.83,3,0.0,9.5571,0.37,Bajo,Alta,0,2017,11,4,6300,United States,94109,FUR-FU-10003489,0,0.0,Bajo
CA-2016-100965,2016-07-07,2016-07-11,4,Standard Class,RM-19375,Raymond Messe,Consumer,West,California,San Jose,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,0.0,73.321,0.3399999999999999,Bajo,Alta,0,2016,7,3,1799,United States,95123,FUR-FU-10003039,0,0.0,Bajo
CA-2016-157266,2016-05-26,2016-06-01,6,Standard Class,TB-21280,Toby Braunhardt,Consumer,East,District of Columbia,Washington,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0.0,17.3754,0.42,Bajo,Alta,0,2016,5,2,1642,United States,20016,FUR-FU-10000629,0,0.0,Bajo
CA-2016-147585,2016-11-07,2016-11-12,5,Standard Class,CB-12535,Claudia Bergmann,Corporate,West,California,San Francisco,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0.0,6.2244,0.42,Bajo,Alta,0,2016,11,4,1684,United States,94110,FUR-FU-10002597,0,0.0,Bajo
CA-2015-131338,2015-08-09,2015-08-12,3,First Class,NP-18325,Naresj Patel,Consumer,East,New York,New York City,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,0.39,Bajo,Alta,0,2015,8,3,1584,United States,10024,FUR-FU-10002157,0,0.0,Bajo
CA-2016-102127,2016-06-26,2016-07-02,6,Standard Class,VP-21760,Victoria Pisteka,Corporate,East,New York,New York City,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0.0,12.8316,0.3399999999999999,Bajo,Alta,0,2016,6,2,9027,United States,10035,FUR-FU-10003976,0,0.0,Bajo
US-2016-152415,2016-09-17,2016-09-22,5,Standard Class,PO-18865,Patrick O'Donnell,Consumer,East,Massachusetts,Marlborough,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0.0,6.2244,0.42,Bajo,Alta,0,2016,9,3,9028,United States,1752,FUR-FU-10002597,0,0.0,Bajo
US-2016-152415,2016-09-17,2016-09-22,5,Standard Class,PO-18865,Patrick O'Donnell,Consumer,East,Massachusetts,Marlborough,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0.0,61.3824,0.32,Bajo,Alta,0,2016,9,3,9029,United States,1752,FUR-FU-10004864,0,0.0,Bajo
CA-2016-167507,2016-12-22,2016-12-28,6,Standard Class,SA-20830,Sue Ann Reed,Consumer,West,Oregon,Redmond,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84,4,0.2,3.108,0.2625,Medio,Media,0,2016,12,4,1826,United States,97756,FUR-FU-10001935,0,0.0,Bajo
CA-2014-151946,2014-06-04,2014-06-09,5,Standard Class,BT-11440,Bobby Trafton,Consumer,East,New York,New York City,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2,0.0,21.0752,0.37,Bajo,Alta,0,2014,6,2,8608,United States,10035,FUR-FU-10002878,0,0.0,Bajo
CA-2014-151946,2014-06-04,2014-06-09,5,Standard Class,BT-11440,Bobby Trafton,Consumer,East,New York,New York City,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0.0,6.7008,0.48,Bajo,Alta,0,2014,6,2,8611,United States,10035,FUR-FU-10002191,0,0.0,Bajo
CA-2016-169943,2016-05-19,2016-05-24,5,Standard Class,BN-11515,Bradley Nguyen,Consumer,East,New York,New York City,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,4,0.0,15.0864,0.42,Bajo,Alta,0,2016,5,2,1719,United States,10011,FUR-FU-10002088,0,0.0,Bajo
CA-2016-169943,2016-05-19,2016-05-24,5,Standard Class,BN-11515,Bradley Nguyen,Consumer,East,New York,New York City,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,8,0.0,12.3256,0.31,Bajo,Alta,0,2016,5,2,1720,United States,10011,FUR-FU-10000010,0,0.0,Bajo
CA-2017-168837,2017-10-14,2017-10-17,3,First Class,JW-15955,Joni Wasserman,Consumer,West,California,Oakland,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,0.0,3.6894,0.3899999999999999,Bajo,Alta,0,2017,10,4,1752,United States,94601,FUR-FU-10001918,0,0.0,Bajo
CA-2017-107125,2017-11-27,2017-12-02,5,Standard Class,BD-11320,Bill Donatelli,Consumer,West,California,Los Angeles,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0.0,6.0288,0.32,Bajo,Alta,0,2017,11,4,4950,United States,90045,FUR-FU-10000732,0,0.0,Bajo
CA-2014-113320,2014-12-12,2014-12-15,3,Second Class,LH-17155,Logan Haushalter,Consumer,West,California,Oakland,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,0.0,4.5144,0.36,Bajo,Alta,0,2014,12,4,4854,United States,94601,FUR-FU-10004270,0,0.0,Bajo
CA-2016-101161,2016-10-13,2016-10-20,7,Standard Class,BW-11110,Bart Watters,Corporate,East,New York,New York City,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.7266,0.4099999999999999,Bajo,Alta,0,2016,10,4,6445,United States,10024,FUR-FU-10003535,0,0.0,Bajo
CA-2017-161102,2017-07-31,2017-08-03,3,First Class,EC-14050,Erin Creighton,Consumer,West,California,San Francisco,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",36.96,7,0.0,11.4576,0.31,Bajo,Alta,0,2017,7,3,6456,United States,94110,FUR-FU-10003142,0,0.0,Bajo
US-2016-155404,2016-09-22,2016-09-28,6,Standard Class,AS-10630,Ann Steele,Home Office,South,Kentucky,Louisville,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0.0,6.3744,0.48,Bajo,Alta,0,2016,9,3,6465,United States,40214,FUR-FU-10004586,0,0.0,Bajo
CA-2015-103135,2015-07-24,2015-07-28,4,Standard Class,SS-20515,Shirley Schmidt,Home Office,South,Kentucky,Louisville,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3,0.0,6.0726,0.29,Bajo,Media,0,2015,7,3,6498,United States,40214,FUR-FU-10001487,0,0.0,Bajo
CA-2016-147578,2016-04-22,2016-04-26,4,Second Class,PG-18895,Paul Gonzalez,Consumer,West,California,San Francisco,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,10.4148,0.33,Bajo,Alta,0,2016,4,2,1886,United States,94122,FUR-FU-10001889,0,0.0,Bajo
CA-2017-105886,2017-12-18,2017-12-23,5,Standard Class,DB-13660,Duane Benoit,Consumer,East,New York,Oceanside,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2,0.0,8.532,0.4499999999999999,Bajo,Alta,0,2017,12,4,1910,United States,11572,FUR-FU-10001037,0,0.0,Bajo
CA-2016-151561,2016-09-01,2016-09-07,6,Standard Class,PG-18820,Patrick Gardner,Consumer,East,New York,New York City,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0.0,61.3824,0.32,Bajo,Alta,0,2016,9,3,6080,United States,10011,FUR-FU-10004864,0,0.0,Bajo
CA-2015-114048,2015-12-14,2015-12-18,4,Standard Class,EH-13945,Eric Hoffmann,Consumer,West,California,Costa Mesa,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0.0,12.8568,0.44,Bajo,Alta,0,2015,12,4,6088,United States,92627,FUR-FU-10004351,0,0.0,Bajo
US-2015-120502,2015-04-13,2015-04-19,6,Standard Class,BT-11395,Bill Tyler,Corporate,West,California,Los Angeles,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,0.0,15.8256,0.42,Bajo,Alta,0,2015,4,2,5179,United States,90036,FUR-FU-10004973,0,0.0,Bajo
CA-2017-100013,2017-11-06,2017-11-11,5,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,West,California,Los Angeles,Furniture,Furnishings,Dax Clear Box Frame,8.73,1,0.0,2.9682,0.3399999999999999,Bajo,Alta,0,2017,11,4,1230,United States,90045,FUR-FU-10001424,0,0.0,Bajo
CA-2014-127012,2014-08-11,2014-08-15,4,Standard Class,GM-14680,Greg Matthias,Consumer,West,Washington,Seattle,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,0.0,5.434,0.44,Bajo,Alta,0,2014,8,3,1239,United States,98105,FUR-FU-10003691,0,0.0,Bajo
CA-2017-100055,2017-05-28,2017-06-01,4,Standard Class,MD-17860,Michael Dominguez,Corporate,East,Maryland,Laurel,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856,0.36,Bajo,Alta,0,2017,5,2,9132,United States,20707,FUR-FU-10001473,0,0.0,Bajo
CA-2017-157987,2017-09-02,2017-09-06,4,Standard Class,AC-10615,Ann Chong,Corporate,East,New York,New York City,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,0.0,3.462,0.3,Bajo,Alta,0,2017,9,3,1948,United States,10009,FUR-FU-10001196,0,0.0,Bajo
CA-2017-125451,2017-10-23,2017-10-24,1,First Class,AH-10075,Adam Hart,Corporate,East,Rhode Island,Cranston,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,4,0.0,14.7,0.42,Bajo,Alta,0,2017,10,4,8447,United States,2920,FUR-FU-10004963,0,0.0,Bajo
CA-2017-118003,2017-12-04,2017-12-10,6,Standard Class,DO-13645,Doug O'Connell,Consumer,East,New Jersey,Paterson,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,1,0.0,1.5588,0.12,Bajo,Baja,0,2017,12,4,8519,United States,7501,FUR-FU-10002506,0,0.0,Bajo
US-2017-141852,2017-11-09,2017-11-14,5,Standard Class,JE-15745,Joel Eaton,Consumer,West,California,Oceanside,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,20.7328,0.44,Bajo,Alta,0,2017,11,4,4611,United States,92054,FUR-FU-10000023,0,0.0,Bajo
CA-2017-110625,2017-12-23,2017-12-30,7,Standard Class,JB-16045,Julia Barnett,Home Office,East,Connecticut,Danbury,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856,0.36,Bajo,Alta,0,2017,12,4,8392,United States,6810,FUR-FU-10001473,0,0.0,Bajo
CA-2016-164091,2016-09-17,2016-09-22,5,Standard Class,LA-16780,Laura Armstrong,Corporate,East,Maine,Bangor,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0.0,33.9388,0.31,Bajo,Alta,0,2016,9,3,2257,United States,4401,FUR-FU-10004952,0,0.0,Bajo
US-2015-115238,2015-04-30,2015-05-04,4,Standard Class,JW-15220,Jane Waco,Corporate,East,Massachusetts,Lawrence,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.4,5,0.0,13.188,0.42,Bajo,Alta,0,2015,4,2,8347,United States,1841,FUR-FU-10002960,0,0.0,Bajo
US-2015-115238,2015-04-30,2015-05-04,4,Standard Class,JW-15220,Jane Waco,Corporate,East,Massachusetts,Lawrence,Furniture,Furnishings,"Eldon Imge Series Desk Accessories, Clear",24.3,5,0.0,10.449,0.43,Bajo,Alta,0,2015,4,2,8350,United States,1841,FUR-FU-10001025,0,0.0,Bajo
CA-2017-132199,2017-05-03,2017-05-08,5,Standard Class,BO-11350,Bill Overfelt,Corporate,East,Pennsylvania,Philadelphia,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,2,0.2,7.3008,0.2249999999999999,Medio,Media,0,2017,5,2,8352,United States,19134,FUR-FU-10004245,0,0.0,Bajo
CA-2016-113726,2016-11-24,2016-12-01,7,Standard Class,SC-20680,Steve Carroll,Home Office,West,Washington,Seattle,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.7266,0.4099999999999999,Bajo,Alta,0,2016,11,4,8373,United States,98105,FUR-FU-10003535,0,0.0,Bajo
CA-2016-113621,2016-12-01,2016-12-05,4,Standard Class,JE-15745,Joel Eaton,Consumer,East,Maryland,Rockville,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5,2,0.0,51.75,0.3,Bajo,Media,0,2016,12,4,1178,United States,20852,FUR-CH-10001270,0,0.0,Bajo
CA-2014-144071,2014-12-08,2014-12-15,7,Standard Class,DJ-13420,Denny Joy,Corporate,West,California,San Francisco,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.1664,0.2799999999999999,Bajo,Media,0,2014,12,4,9213,United States,94110,FUR-FU-10000397,0,0.0,Bajo
CA-2014-144071,2014-12-08,2014-12-15,7,Standard Class,DJ-13420,Denny Joy,Corporate,West,California,San Francisco,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,0.0,28.5984,0.36,Bajo,Alta,0,2014,12,4,9214,United States,94110,FUR-FU-10000758,0,0.0,Bajo
CA-2016-126732,2016-09-02,2016-09-06,4,Standard Class,LR-16915,Lena Radford,Consumer,West,California,Los Angeles,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0.0,31.2444,0.3299999999999999,Bajo,Alta,0,2016,9,3,9233,United States,90036,FUR-FU-10001889,0,0.0,Bajo
CA-2016-101168,2016-12-25,2017-01-01,7,Standard Class,SS-20140,Saphhira Shifley,Corporate,East,New Hampshire,Nashua,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.5472,0.31,Bajo,Alta,0,2016,12,4,6032,United States,3060,FUR-FU-10003142,0,0.0,Bajo
CA-2015-130253,2015-12-14,2015-12-18,4,Standard Class,PP-18955,Paul Prost,Home Office,West,California,Los Angeles,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0.0,5.1816,0.34,Bajo,Alta,0,2015,12,4,6034,United States,90036,FUR-FU-10002963,0,0.0,Bajo
US-2014-143231,2014-12-31,2015-01-03,3,First Class,GM-14455,Gary Mitchum,Home Office,East,Massachusetts,Franklin,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0.0,23.384,0.37,Bajo,Alta,0,2014,12,4,2342,United States,2038,FUR-FU-10002501,0,0.0,Bajo
US-2015-127040,2015-12-06,2015-12-10,4,Standard Class,SG-20605,Speros Goranitis,Consumer,East,New York,New York City,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",113.92,4,0.0,42.1504,0.37,Bajo,Alta,0,2015,12,4,2393,United States,10009,FUR-FU-10002878,0,0.0,Bajo
CA-2015-113145,2015-11-01,2015-11-05,4,Standard Class,VD-21670,Valerie Dominguez,Consumer,East,New York,New York City,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",259.7,5,0.0,106.477,0.41,Bajo,Alta,0,2015,11,4,2297,United States,10011,FUR-FU-10000965,0,0.0,Bajo
US-2014-165659,2014-06-01,2014-06-06,5,Standard Class,LT-17110,Liz Thompson,Consumer,South,Arkansas,Little Rock,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0.0,9.102,0.41,Bajo,Alta,0,2014,6,2,2201,United States,72209,FUR-FU-10001935,0,0.0,Bajo
CA-2017-107874,2017-11-21,2017-11-25,4,Standard Class,SW-20275,Scott Williamson,Consumer,East,New York,New York City,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,1,0.0,11.2422,0.41,Bajo,Alta,0,2017,11,4,2213,United States,10035,FUR-FU-10003535,0,0.0,Bajo
